frequency_hz,channel_1_raw_unit2_per_hz,channel_2_raw_unit2_per_hz,channel_3_raw_unit2_per_hz,channel_4_raw_unit2_per_hz,channel_5_raw_unit2_per_hz,channel_6_raw_unit2_per_hz,channel_7_raw_unit2_per_hz,channel_8_raw_unit2_per_hz,channel_9_raw_unit2_per_hz,channel_10_raw_unit2_per_hz,channel_11_raw_unit2_per_hz,channel_12_raw_unit2_per_hz,channel_13_raw_unit2_per_hz,channel_14_raw_unit2_per_hz,channel_15_raw_unit2_per_hz,channel_16_raw_unit2_per_hz,channel_17_raw_unit2_per_hz,channel_18_raw_unit2_per_hz,channel_19_raw_unit2_per_hz,channel_20_raw_unit2_per_hz,channel_21_raw_unit2_per_hz,channel_22_raw_unit2_per_hz,channel_23_raw_unit2_per_hz,channel_24_raw_unit2_per_hz,channel_25_raw_unit2_per_hz,channel_26_raw_unit2_per_hz,channel_27_raw_unit2_per_hz,channel_28_raw_unit2_per_hz,channel_29_raw_unit2_per_hz,channel_30_raw_unit2_per_hz,channel_31_raw_unit2_per_hz,channel_32_raw_unit2_per_hz,channel_33_raw_unit2_per_hz,channel_34_raw_unit2_per_hz,channel_35_raw_unit2_per_hz,channel_36_raw_unit2_per_hz,channel_37_raw_unit2_per_hz,channel_38_raw_unit2_per_hz,channel_39_raw_unit2_per_hz,channel_40_raw_unit2_per_hz,channel_41_raw_unit2_per_hz,channel_42_raw_unit2_per_hz,channel_43_raw_unit2_per_hz,channel_44_raw_unit2_per_hz,channel_45_raw_unit2_per_hz,channel_46_raw_unit2_per_hz,channel_47_raw_unit2_per_hz,channel_48_raw_unit2_per_hz,channel_49_raw_unit2_per_hz,channel_50_raw_unit2_per_hz,channel_51_raw_unit2_per_hz,channel_52_raw_unit2_per_hz,channel_53_raw_unit2_per_hz,channel_54_raw_unit2_per_hz,channel_55_raw_unit2_per_hz,channel_56_raw_unit2_per_hz
1.026000000000000000e+03,5.191965076794526282e-14,3.137576860770090992e-10,2.833744457876686568e-11,4.248293036035542563e-12,3.858518215209325668e-11,3.020837292210265937e-08,7.922371018691430806e-12,4.048212193221124911e-08,5.545440448484475220e-09,1.492631869080238128e-09,4.424054248872377204e-10,1.215354591896608017e-09,1.494348758254605452e-09,1.013593455504026166e-09,5.837092386595422464e-09,5.436532272971699727e-09,1.451439125061433499e-10,1.664298613575228197e-09,2.770145929659482993e-10,4.208938523136829117e-09,5.055752068673741576e-10,4.854449688303803068e-10,2.102847426329750198e-08,3.680481109131577686e-08,1.265082834113286137e-08,5.088345832252873905e-09,2.800654899219518853e-09,1.857907242653836484e-09,2.135497364596963500e-10,2.824993531021027898e-09,7.519902999279248560e-10,2.224428565125300138e-09,6.007339821689119406e-14,3.424259024573884340e-10,1.032296797340729365e-12,2.851264895522486488e-09,2.992831667014631228e-09,2.000638239865322845e-09,1.874716014703096719e-08,1.598777269400895802e-09,2.432936480450857720e-08,5.357275651367433768e-10,1.522421625538384670e-09,1.046860500032999126e-09,3.068322374050525884e-08,8.394605212575931407e-10,5.354282751664152448e-10,1.967330702586138293e-09,4.182931371289806626e-11,1.124030663462418490e-10,5.267375044045048665e-11,5.580694877104787271e-11,1.763970137630539339e-10,1.123795781572575480e-10,8.930047006368935717e-11,1.005396465678813964e-10
1.027000000000000000e+03,4.776050036072367700e-14,3.374560893390329517e-10,2.613162274033553116e-11,4.264105932864304324e-12,3.343456679297748939e-11,3.010956834786243973e-08,8.491855444717334939e-12,3.408841308241397300e-08,4.630414142586472774e-09,1.687891311144520073e-09,4.483890342682388918e-10,1.301214732789438806e-09,1.367583401274891080e-09,1.292227229113283124e-09,5.136699439897674700e-09,5.280027245066765517e-09,1.519152718447823384e-10,1.497870208523067593e-09,2.501145897254929305e-10,4.986115637559296648e-09,4.548100135767081311e-10,4.718494714488535742e-10,2.314056034582745601e-08,3.052880857515399262e-08,1.207304357684836177e-08,4.981737752588192209e-09,2.707003557995063498e-09,1.952482604548193315e-09,2.546270538590801629e-10,3.246977162933711904e-09,7.736243605370579175e-10,2.788646222222527596e-09,5.946237907165198424e-14,4.075202772244157322e-10,7.442269171724388283e-13,2.712762252602298153e-09,2.718845630515164516e-09,1.751512515151665239e-09,2.020775360909903197e-08,1.559125518387149253e-09,2.042877866545409982e-08,7.064143337160400377e-10,1.236050386187342336e-09,1.449955375987914626e-09,2.769182465239767757e-08,9.342361780378043518e-10,4.798691688904836631e-10,1.730961459519975797e-09,4.115825018853149740e-11,8.033720109140012028e-11,6.451548099158285186e-11,5.134747302475156798e-11,1.665622068748002225e-10,1.134061364880749007e-10,8.931703390024439812e-11,8.340752144352041157e-11
1.028000000000000000e+03,3.949883285660266087e-14,2.836135541628487920e-10,2.464134285365536901e-11,4.579438743213738572e-12,3.231713557185496524e-11,3.199290375030149966e-08,7.797549181495089578e-12,3.265005963498417167e-08,4.938639096496276690e-09,1.879766092037446524e-09,4.869385240105823043e-10,1.453105426485074938e-09,1.361727168293581010e-09,1.378600447015614980e-09,4.447994531395446847e-09,5.458411686756576691e-09,3.704132780225577411e-10,1.376698213327697043e-09,2.482330509166938284e-10,4.352326253306475463e-09,4.357508933271604654e-10,5.359753151332913251e-10,2.601868312994464904e-08,2.795125807190534105e-08,1.011015509113318203e-08,5.607109759826378359e-09,2.946528952694870306e-09,2.042747897897557886e-09,2.622847684457957666e-10,3.055725268616585481e-09,6.480454086289717875e-10,2.743622447276193131e-09,5.948709486686037930e-14,4.023339307782917329e-10,7.440413146893544010e-13,2.800956032945381825e-09,2.479375910600218333e-09,1.987827929953136322e-09,2.355910944869151480e-08,1.661941715136136186e-09,1.816358302624736312e-08,7.628066050142580592e-10,1.236763804428041489e-09,1.625619906839018034e-09,2.516403979435163589e-08,1.029141375625601504e-09,4.176223052434034600e-10,1.571649084231986794e-09,3.545543896189052585e-11,7.454015571505497600e-11,5.445956339451219158e-11,4.255623787552326929e-11,1.575712825665711908e-10,1.206209140348376586e-10,1.056403942208666241e-10,9.136394573754483116e-11
1.029000000000000000e+03,4.149583715644376291e-14,2.173713859257624077e-10,2.375963344219839171e-11,4.317804186581622355e-12,3.016358646750463122e-11,2.998477387944798884e-08,7.919058119054996505e-12,2.901591893891523024e-08,5.173342459086560210e-09,1.822739200901378101e-09,4.754561893621465700e-10,1.519140705561566844e-09,1.638598975373567164e-09,1.254119477854561257e-09,4.997033117028934642e-09,5.446279990710030839e-09,2.392678791334445649e-10,1.157513757304961054e-09,3.044125531407024972e-10,3.795212999136493226e-09,4.015827107116523788e-10,5.701669645152921489e-10,2.845087674428752779e-08,3.086726038639365781e-08,9.465519972200836312e-09,6.637316110299499590e-09,3.058953273556336027e-09,2.237633382546680675e-09,2.477271071350920334e-10,2.931374661932358491e-09,7.251587553650891318e-10,2.416589969537760200e-09,5.078055711865566730e-14,3.009274579998237922e-10,8.615363816790148352e-13,2.992900795425949005e-09,2.476802514196263034e-09,1.822924155065015102e-09,2.129604972410944144e-08,1.472781595604860651e-09,2.044642363654363768e-08,5.973980102620984340e-10,1.221523854649922115e-09,1.245772460037740249e-09,3.042125892702213413e-08,7.963132729969121705e-10,4.844491115075217592e-10,1.904407838718925054e-09,2.537852379185692200e-11,8.349887907710774911e-11,4.802095201266532386e-11,4.247688944312250782e-11,1.338930191195360839e-10,1.175312503425341649e-10,1.048883400872943707e-10,8.396205734022039899e-11
1.030000000000000000e+03,4.583671261363589187e-14,2.034175421256435102e-10,2.421072682825128667e-11,4.146825878735692699e-12,3.100880940071145518e-11,2.792610040233466794e-08,7.390105666790814263e-12,2.712272831073681278e-08,5.744434025472441544e-09,1.819160120988116324e-09,5.895010324351304072e-10,1.497019565072953910e-09,1.687241481216096983e-09,1.180203651309507398e-09,5.396940688377564380e-09,5.401031925764690120e-09,2.123198718880903735e-10,1.083575772186134828e-09,2.755835858083980177e-10,3.155688088528235440e-09,4.224665910054945400e-10,5.401936589910277755e-10,3.326014926228453221e-08,2.770250669582994751e-08,1.032606285397064260e-08,7.439007179358466623e-09,3.151785386287466038e-09,2.386134799136377315e-09,2.743755802296269355e-10,2.224495461237608153e-09,8.082643717326007091e-10,1.940253315512558100e-09,3.980686058904560613e-14,2.797608529124934095e-10,9.263118904043543163e-13,3.025660823058284840e-09,2.736371508959444879e-09,1.832319827453954209e-09,1.747742780843023336e-08,1.215802012205039905e-09,2.350913512036083968e-08,6.381623742686864450e-10,1.239833525594713842e-09,1.192378691131454790e-09,3.003342999414060964e-08,7.901226535087938390e-10,5.381217525539170790e-10,1.765436995430403796e-09,2.736558669122122590e-11,9.705935703543787391e-11,5.553048608465083067e-11,5.816678949402365491e-11,1.252560792533033901e-10,1.573481185346940367e-10,1.292115395132302360e-10,1.007386055383842101e-10
1.031000000000000000e+03,4.908070758952215025e-14,2.320334147067831226e-10,2.866089638770310547e-11,4.199608939765135463e-12,3.587882422549077539e-11,2.848828627194004872e-08,7.624233629298525428e-12,2.856660626820759990e-08,5.837515177529575836e-09,1.771933470563445294e-09,6.165966842752485823e-10,1.438337216582292824e-09,1.580270438982704392e-09,1.154510980459749879e-09,6.780404695511055553e-09,4.878625352186312704e-09,1.337853758465042592e-10,1.284124343721130101e-09,2.514481355824854502e-10,3.224670753073786636e-09,4.487340643826152143e-10,5.180791898257414214e-10,3.311581548852882069e-08,2.579832510297685083e-08,1.159964559672604974e-08,7.004493442603151961e-09,2.638132850590147404e-09,2.320484890652530010e-09,2.778084987387751098e-10,2.273519044974199832e-09,7.301816095759068695e-10,1.840426660554655033e-09,4.144726564665859454e-14,3.564595594557423834e-10,9.510173829131983087e-13,2.696644151595253778e-09,3.292531328069102714e-09,1.844235996140175084e-09,2.186004553290936229e-08,1.150736203710487307e-09,2.090119806945393883e-08,6.084162822979858349e-10,1.138410355079311556e-09,1.141393823110826088e-09,2.575259246027953461e-08,9.120283721065034011e-10,4.532038968786250134e-10,1.466372385586733218e-09,2.844213591218056356e-11,9.267334957180779418e-11,4.735826286713647681e-11,6.438295128121919616e-11,1.266705922987014006e-10,1.411374006054153919e-10,1.118564574383056023e-10,9.694223329490404730e-11
1.032000000000000000e+03,5.538949515768337480e-14,2.764511471585700409e-10,2.500472346489611291e-11,4.190271553850865593e-12,3.106802413102262276e-11,2.991393393938807379e-08,7.417043224906294646e-12,3.093083904395290273e-08,5.403990011664925058e-09,1.705667688712378825e-09,5.430251528099929666e-10,1.418591449835231419e-09,1.532255400054639025e-09,9.495140985893882487e-10,6.082792315950225709e-09,5.317214939645313812e-09,1.626481017020397254e-10,1.489190367161074673e-09,2.223802917613583926e-10,3.256929224206847533e-09,4.436324057325387002e-10,4.789182434230446569e-10,3.531323423932436998e-08,2.840603690436174974e-08,9.987625939232537569e-09,5.327437468293704715e-09,2.266409977977396317e-09,2.107785531523690221e-09,2.852614498133603974e-10,2.903764025025031262e-09,6.663663716109893604e-10,2.301335995665122159e-09,4.683305381099994601e-14,3.746447222974673672e-10,1.022300465144376320e-12,2.797769062231511088e-09,3.114588472073291916e-09,2.111618304005577934e-09,2.675270119610076203e-08,1.548311049859533488e-09,1.828365066206894443e-08,5.226596112843863453e-10,1.028247534942456892e-09,1.116263170906850190e-09,2.090475911882084235e-08,8.460442272241473320e-10,4.239403584223292094e-10,1.351000380051638223e-09,3.257565429956118805e-11,8.662608834723160860e-11,4.818712933163608887e-11,6.101540717143994591e-11,1.170478353490107614e-10,1.035025803056332918e-10,8.257158187232119670e-11,7.474994285950987385e-11
1.033000000000000000e+03,4.630699107222106087e-14,3.089222241513270537e-10,2.942290035725131321e-11,3.962000854650020821e-12,3.349187837565298309e-11,2.704116986111848446e-08,9.849391629458933680e-12,2.491943114030010687e-08,5.452194131755593203e-09,1.952691623696974958e-09,4.632041107207325698e-10,1.563470767931493944e-09,1.611721019929851246e-09,1.156481240634063577e-09,4.853352114458485393e-09,4.676176562502861442e-09,1.544433630446867472e-10,1.202021438380589591e-09,2.380976579819927586e-10,3.702899536500896267e-09,3.824978945042796582e-10,4.213370685917115567e-10,3.386999791935616782e-08,2.903039067338885492e-08,8.362066116752338304e-09,5.733274350650128118e-09,2.678972703378662159e-09,2.307573379382723381e-09,2.497414999361400234e-10,2.712016427529438910e-09,7.171247525837716062e-10,2.324433878933003517e-09,5.249258954635504113e-14,3.730778395951115946e-10,1.108351123949332050e-12,2.892055476176020714e-09,2.779231212928619248e-09,1.905160170400363893e-09,2.862251601325895630e-08,1.377745629686250493e-09,1.853268533915819272e-08,5.543641141939344808e-10,7.828075459368079259e-10,1.326782692691081609e-09,2.189663336062557062e-08,7.920175422959003009e-10,4.951701905927752829e-10,1.411160103372611343e-09,3.795337650632837394e-11,7.681733899904842700e-11,4.837287040279101026e-11,6.132512187104953301e-11,1.290361515177074094e-10,1.136613381868107879e-10,9.010560849197949617e-11,8.249573819389123382e-11
1.034000000000000000e+03,4.297294477869200120e-14,3.363930296300536223e-10,3.483632253990427132e-11,4.717992705510976647e-12,4.060003201130807572e-11,3.082271363891623275e-08,1.135526497797281873e-11,2.791830867786544724e-08,6.374394081565191078e-09,2.111690205060540271e-09,4.994101596474528564e-10,1.695909163644717394e-09,1.778051670859545576e-09,1.349666716053804630e-09,4.650883061429075643e-09,4.995641948607623965e-09,1.808977778884876915e-10,1.407360788779935471e-09,2.668652955373779461e-10,3.867885107657068716e-09,3.677931374672642197e-10,4.320698398704347702e-10,3.502635814702389643e-08,3.290307963299185963e-08,9.478959361830768402e-09,6.203781313763373277e-09,2.866815276146345331e-09,2.656551446520945283e-09,2.711546201015197667e-10,2.701211585002554282e-09,8.160515158506332681e-10,2.476611694195519285e-09,5.230351150641998108e-14,3.626612069045909170e-10,1.191381542243421580e-12,3.043557169000189059e-09,3.299071162446358600e-09,2.149630365543950272e-09,3.518100568183519250e-08,1.432820989102704546e-09,2.332693813459437023e-08,5.308886416742212678e-10,8.031492570817268317e-10,1.522649318735239375e-09,2.330517694136539434e-08,1.132624481315162233e-09,5.562177704708174123e-10,1.508912177466928642e-09,4.365917427972863946e-11,8.204350976253357666e-11,6.062763572038997977e-11,5.682185653260057046e-11,1.388035922572165231e-10,1.406484837933784813e-10,1.144657519966702460e-10,1.140666348427291739e-10
1.035000000000000000e+03,4.880002861540727285e-14,3.209170064918161101e-10,2.513269579724247724e-11,4.614505502723872356e-12,2.881223909278646030e-11,3.029845237269744441e-08,8.584214305033861629e-12,2.887147202291334881e-08,6.753834044380296716e-09,1.803290034037211124e-09,5.069420727991327954e-10,1.353789461014532481e-09,2.173280381855131818e-09,1.367882120832019380e-09,5.944089764777865178e-09,5.382115611838866453e-09,2.742383781362026374e-10,1.387662506681655741e-09,2.888525937814307332e-10,3.416432981423732928e-09,3.625891046172998543e-10,4.399764113045365122e-10,3.242773939753065800e-08,3.308151739331369369e-08,9.807785037621777500e-09,8.217437173683250926e-09,2.785730617214829862e-09,2.226954979754204008e-09,2.418769525301087711e-10,2.515626219909501108e-09,7.588723320483686765e-10,2.305700700011351219e-09,5.921397210577977132e-14,3.406118906554291916e-10,1.487299047848276025e-12,2.643462163107384616e-09,3.898705038085256694e-09,2.051772388939995689e-09,3.521420132363009488e-08,1.394331696055481102e-09,3.057714848856600064e-08,5.938179038018469741e-10,8.080263795870645668e-10,1.561448203253455272e-09,2.285113646435335240e-08,1.154361596064569149e-09,4.671267675583293050e-10,1.446699676456055094e-09,4.376561817378062190e-11,9.542085050293255072e-11,7.612277579996741451e-11,4.345539013389303649e-11,1.304480362123463135e-10,1.533240266383157926e-10,1.129727085536010403e-10,1.181497172550154000e-10
1.036000000000000000e+03,4.678221508447538072e-14,3.555324049985606779e-10,2.343101094378547979e-11,4.634875791211273580e-12,2.524529355131820822e-11,3.075945966028546429e-08,8.608447701931005100e-12,2.581239165695282666e-08,6.552302474325491048e-09,1.938436042975215963e-09,6.515959112638788119e-10,1.488776643039048983e-09,2.129275683798400656e-09,1.400187653884535258e-09,7.613369689137646643e-09,4.940633001698816241e-09,3.271431199439372770e-10,1.447015358809363302e-09,3.257085405467447387e-10,3.217837655875841706e-09,3.954958470990596003e-10,4.785234538456805218e-10,3.136723833229798874e-08,3.603690408731854488e-08,1.012651908107425567e-08,9.752400994941344557e-09,2.968556811474233124e-09,2.147038571563725495e-09,2.605515349826040382e-10,2.699372063371732965e-09,8.400608533955833985e-10,2.468101238603388181e-09,4.659054783397361004e-14,3.619034939979680562e-10,1.682149258398920549e-12,2.521480108027371663e-09,4.540156460886261692e-09,1.906955753799820085e-09,3.141647551884645585e-08,1.358894436960587268e-09,3.088601268592350207e-08,5.522142394480599787e-10,6.379290545225943815e-10,1.606365590819052019e-09,2.318256733022947025e-08,1.077169204530431888e-09,3.884068970857454566e-10,1.246610196395955420e-09,4.688348156271380374e-11,1.000072521986136672e-10,7.668621605213194222e-11,5.165191815239207187e-11,1.295554495989027447e-10,1.627798043018271636e-10,1.294655248015753604e-10,1.102046585519610068e-10
1.037000000000000000e+03,3.854656495600296529e-14,3.104727827903556482e-10,2.072843275766459813e-11,4.695078160604731280e-12,2.305097008801916602e-11,3.130962950787441513e-08,7.802216154021391507e-12,2.394516199657262911e-08,7.203318994427636582e-09,1.799459237085296591e-09,7.344265493875257503e-10,1.477732248106063609e-09,2.133931960723439690e-09,1.277034921440806436e-09,6.856173497953600031e-09,3.781363301036085983e-09,2.509152961082617830e-10,1.360308151528869923e-09,2.545003612705587277e-10,2.647264092260587046e-09,4.109886481269168438e-10,5.417652139097408662e-10,3.745782578977926143e-08,3.553745122047024598e-08,9.413128119656844580e-09,8.117825326966920969e-09,2.784697229155998645e-09,2.139785322003797417e-09,2.937806247517960153e-10,2.582789285024405913e-09,9.142692205234610127e-10,2.284628044013265425e-09,3.962026443541872718e-14,3.330753068452526669e-10,1.534704470560475883e-12,2.421141125235874815e-09,4.280200125349362010e-09,1.955910841738377691e-09,3.276157856265049957e-08,1.333551631139346203e-09,1.963158722260193348e-08,4.511017098468993538e-10,4.276205993167420444e-10,1.429992704335420240e-09,1.737971479483939803e-08,8.749748549803616420e-10,4.100440353058243853e-10,9.972345743338469361e-10,3.984435151444340352e-11,8.007011566335292624e-11,6.843336935637546678e-11,5.236907265033504878e-11,1.247834174005569991e-10,1.257288788154117972e-10,1.189949308122546135e-10,8.568425342047640500e-11
1.038000000000000000e+03,5.015870508891733160e-14,2.648242626068699626e-10,2.383062090563489954e-11,5.384327722263876203e-12,2.764246665956426446e-11,3.504181515327508616e-08,7.939354386714506180e-12,2.495238234918189453e-08,5.806661035250408297e-09,2.181806977215288325e-09,5.839453955238711578e-10,1.912463296295094896e-09,2.073338500243278507e-09,1.469101864201092791e-09,5.046588278682280845e-09,3.139119290930152763e-09,1.852722591380550377e-10,1.374595366992426757e-09,2.211602770901719024e-10,2.611935345042881274e-09,4.245617392912143963e-10,5.474863904746484215e-10,4.439007343255372876e-08,3.359343797164616346e-08,8.867626372320697471e-09,5.822198228441306131e-09,2.640158065528339772e-09,2.203629730032840317e-09,3.664310751467733528e-10,2.266078991361342362e-09,1.001930898101042037e-09,2.121138865621397709e-09,4.904472732854584318e-14,3.027207691352367800e-10,1.487475642115854161e-12,2.151476780731313922e-09,3.247752700503406105e-09,2.153242718656604111e-09,3.372895715460021530e-08,1.377203287081741680e-09,1.580551493760898277e-08,4.762854798261742424e-10,3.285215464145204393e-10,1.296228408303626406e-09,1.770642638205362191e-08,8.578456826037399662e-10,4.150498887294501189e-10,1.040175116990660679e-09,3.665371831150352492e-11,5.701598555225266962e-11,7.681985749035070345e-11,3.957024051721007295e-11,1.120653615438121331e-10,9.574542028362261384e-11,9.084606345163678597e-11,8.262906404672383247e-11
