time_s,x_0,x_1,x_2,x_3,d_0,d_1,d_2,d_3,u_0,u_1,u_2,u_3,a_0,a_1,a_2,a_3,e_0,e_1,e_2,e_3
7.199999999999999456e-02,-4.856292137533394504e-01,2.602828912154870333e-01,1.421560995620558598e+00,1.084312714653957954e+00,3.627077572172342224e-02,-2.340171150836539010e-02,5.401313967980464481e-03,-7.422002170376230078e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.627077572172342224e-02,-2.340171150836539010e-02,5.401313967980464481e-03,-7.422002170376230078e-03
7.249999999999999500e-02,-1.433447134349716379e+00,4.321880320260402392e-02,1.333073631304780404e+00,3.633115867558681100e-02,3.560461649004125623e-02,-2.287171635617512438e-02,-2.216207649590182238e-02,-2.709910810647317772e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.560461649004125623e-02,-2.287171635617512438e-02,-2.216207649590182238e-02,-2.709910810647317772e-02
7.299999999999999545e-02,-1.861130146978893229e+00,-6.145701245346277819e-01,1.288230270156761392e+00,-1.114539160000999507e+00,3.420674179849707286e-02,-3.305842870310603254e-02,-3.498603621293092103e-02,-2.049432256751348297e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.420674179849707286e-02,-3.305842870310603254e-02,-3.498603621293092103e-02,-2.049432256751348297e-02
7.349999999999999589e-02,-1.573966099320760481e+00,-1.435733432122646924e+00,1.080437566608422051e+00,-1.815906189509526980e+00,2.826859741955319721e-02,-4.981068547524917373e-02,-3.822956466253430580e-02,1.468887402412016353e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.826859741955319721e-02,-4.981068547524917373e-02,-3.822956466253430580e-02,1.468887402412016353e-02
7.399999999999999634e-02,-8.764300467595426136e-01,-1.898688379465356180e+00,5.374198191538779312e-01,-1.859896059121718848e+00,1.667163027672087516e-02,-4.837599343247884348e-02,-4.094548917627861134e-02,5.699346185686278432e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.667163027672087516e-02,-4.837599343247884348e-02,-4.094548917627861134e-02,5.699346185686278432e-02
7.449999999999999678e-02,-1.873331141554676060e-01,-1.684141049390444289e+00,-2.767412671915362443e-01,-1.365547290099914601e+00,-3.958801794128244574e-03,-2.348502429629138744e-02,-4.359647121642740847e-02,7.484708397204548058e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.958801794128244574e-03,-2.348502429629138744e-02,-4.359647121642740847e-02,7.484708397204548058e-02
7.499999999999999722e-02,2.734318671303012094e-01,-9.238237608637774878e-01,-1.094768729761948833e+00,-5.855435115953209202e-01,-3.451745802596210139e-02,1.546131314462711667e-02,-3.893342561198997326e-02,5.870954582221357687e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.451745802596210139e-02,1.546131314462711667e-02,-3.893342561198997326e-02,5.870954582221357687e-02
7.549999999999999767e-02,4.694780641623322315e-01,-5.608838681467741977e-02,-1.660905142051271266e+00,2.360295978814222484e-01,-5.033442738771081587e-02,4.606693676895982220e-02,-1.628484856092526217e-02,2.237137784927078696e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.033442738771081587e-02,4.606693676895982220e-02,-1.628484856092526217e-02,2.237137784927078696e-02
7.599999999999999811e-02,3.798829411951568091e-01,5.380419772155851099e-01,-1.856485644188085482e+00,8.688576368844098674e-01,-4.787351589185848133e-02,5.362755333410859637e-02,1.934966657833285184e-02,-4.327885513934248522e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.787351589185848133e-02,5.362755333410859637e-02,1.934966657833285184e-02,-4.327885513934248522e-03
7.649999999999999856e-02,-7.246248563772597455e-03,7.857293293238283294e-01,-1.671912195896246178e+00,1.087799514098944043e+00,-2.035306837403237645e-02,3.695546154580992004e-02,5.336882939526587516e-02,3.382147740327186552e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.035306837403237645e-02,3.695546154580992004e-02,5.336882939526587516e-02,3.382147740327186552e-04
7.699999999999999900e-02,-5.128970196046076513e-01,8.463328799766146604e-01,-1.147140618738935913e+00,7.808167727969351768e-01,5.344293711359689864e-03,1.454682083523570896e-02,6.635729487431647755e-02,2.342622813910619564e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.344293711359689864e-03,1.454682083523570896e-02,6.635729487431647755e-02,2.342622813910619564e-02
7.749999999999999944e-02,-7.145913884572436814e-01,8.610396466450201958e-01,-3.962412928160676251e-01,9.256704758697409385e-02,1.219559623593279886e-02,9.258411600449987719e-03,6.191078200066944121e-02,4.749675550061547430e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.219559623593279886e-02,9.258411600449987719e-03,6.191078200066944121e-02,4.749675550061547430e-02
7.799999999999999989e-02,-2.311952497628083081e-01,8.142765536065103005e-01,3.092376432079465554e-01,-5.792572901447763378e-01,-2.182223678829229435e-03,1.502928631163804978e-02,5.347988514616276723e-02,4.854827469270840690e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.182223678829229435e-03,1.502928631163804978e-02,5.347988514616276723e-02,4.854827469270840690e-02
7.850000000000000033e-02,8.433588939070221224e-01,6.384124159852205826e-01,5.877605979967617245e-01,-8.411741183849024139e-01,-2.394193362107452719e-02,1.928084513780847775e-02,5.427042604078999993e-02,2.260384598600105599e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.394193362107452719e-02,1.928084513780847775e-02,5.427042604078999993e-02,2.260384598600105599e-02
7.900000000000000078e-02,1.846173161514594208e+00,3.999716806912037015e-01,2.179337411743375308e-01,-6.278012528145036075e-01,-4.362798355495029617e-02,4.005642051232809024e-03,5.755820932744213497e-02,-1.827905876535310462e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.362798355495029617e-02,4.005642051232809024e-03,5.755820932744213497e-02,-1.827905876535310462e-02
7.950000000000000122e-02,2.006472962693170548e+00,3.355372910136002473e-01,-5.996971727029483112e-01,-2.877391716596339188e-01,-4.388004930024066302e-02,-2.823724593852152548e-02,5.346483785226389257e-02,-5.142003348368145293e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.388004930024066302e-02,-2.823724593852152548e-02,5.346483785226389257e-02,-5.142003348368145293e-02
8.000000000000000167e-02,1.101493116977876774e+00,6.447360642996043945e-01,-1.267618899694301637e+00,-2.885072923463984362e-01,-3.199902850629308959e-02,-5.886115704601834614e-02,2.905749141971537830e-02,-6.668171686673113330e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.199902850629308959e-02,-5.886115704601834614e-02,2.905749141971537830e-02,-6.668171686673113330e-02
8.050000000000000211e-02,-2.937201065123136168e-01,1.232860189745458745e+00,-1.185235077392888803e+00,-7.748272640925336630e-01,-1.833089732998935406e-02,-7.079061318798877955e-02,-1.469445535553651379e-02,-6.191984496492700107e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.833089732998935406e-02,-7.079061318798877955e-02,-1.469445535553651379e-02,-6.191984496492700107e-02
8.100000000000000255e-02,-1.231970285565154866e+00,1.684394760714886807e+00,-2.310771902122174259e-01,-1.367592022407479790e+00,-9.839183349146655641e-03,-6.054452564383783209e-02,-6.023340893545221092e-02,-3.865449899302333264e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.839183349146655641e-03,-6.054452564383783209e-02,-6.023340893545221092e-02,-3.865449899302333264e-02
8.150000000000000300e-02,-1.133850757674752296e+00,1.532729335513888014e+00,1.102833952725672528e+00,-1.447410612072971947e+00,-2.695797541876722523e-03,-3.374095699252931818e-02,-9.194583188007628138e-02,-8.215953507782246604e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.695797541876722523e-03,-3.374095699252931818e-02,-9.194583188007628138e-02,-8.215953507782246604e-03
8.200000000000000344e-02,-2.110074646721193103e-01,6.357123854301204302e-01,2.062318103991887863e+00,-6.940479074579865015e-01,3.940629525583933110e-04,-1.201701020989123445e-02,-1.004391685927801120e-01,1.610805359739305581e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.940629525583933110e-04,-1.201701020989123445e-02,-1.004391685927801120e-01,1.610805359739305581e-02
8.250000000000000389e-02,7.593783341562038158e-01,-6.682979828559749702e-01,2.191494729129971564e+00,5.763103878697092286e-01,-6.133446681159658923e-03,6.280338740109801463e-03,-8.384552257402515252e-02,3.124509883145732553e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.133446681159658923e-03,6.280338740109801463e-03,-8.384552257402515252e-02,3.124509883145732553e-02
8.300000000000000433e-02,1.067951381610690254e+00,-1.770801436807100560e+00,1.627786007257124190e+00,1.605641872592320940e+00,-1.739657917880587865e-02,2.001551173288604324e-02,-5.406394915332445733e-02,2.533552632305833413e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.739657917880587865e-02,2.001551173288604324e-02,-5.406394915332445733e-02,2.533552632305833413e-02
8.350000000000000477e-02,5.668638112874525570e-01,-2.208160310765620693e+00,8.965129240795282062e-01,1.785346562505557566e+00,-2.646458001296407223e-02,2.625619256929064352e-02,-1.788676606900356861e-02,7.142015146997268780e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.646458001296407223e-02,2.625619256929064352e-02,-1.788676606900356861e-02,7.142015146997268780e-04
8.400000000000000522e-02,-3.199314612963309323e-01,-1.936797069669813576e+00,4.227433050312793261e-01,1.122435165190476258e+00,-1.264492162044904104e-02,2.821188077212526471e-02,1.565134672987566686e-02,-2.244861523989187882e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.264492162044904104e-02,2.821188077212526471e-02,1.565134672987566686e-02,-2.244861523989187882e-02
8.450000000000000566e-02,-9.738946838704586328e-01,-1.263693821832110986e+00,2.141742043734837231e-01,1.933359770620231011e-01,1.711281574556588331e-02,2.559818658994871682e-02,2.954953212511585159e-02,-3.622823990924668031e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.711281574556588331e-02,2.559818658994871682e-02,2.954953212511585159e-02,-3.622823990924668031e-02
8.500000000000000611e-02,-1.018859789790228065e+00,-5.208387217244215828e-01,-5.883732542471259777e-03,-3.796960287453028382e-01,5.117593354541090378e-02,1.543537349535498843e-02,2.136475068119774931e-02,-2.902328753968903829e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.117593354541090378e-02,1.543537349535498843e-02,2.136475068119774931e-02,-2.902328753968903829e-02
8.550000000000000655e-02,-5.177908061359121072e-01,1.666729818247091877e-01,-4.295820545564213444e-01,-4.165850473448435842e-01,6.529625142412941174e-02,1.295662011209136426e-02,-9.872894238320361823e-03,-1.042116824299547766e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.529625142412941174e-02,1.295662011209136426e-02,-9.872894238320361823e-03,-1.042116824299547766e-02
8.599999999999999312e-02,1.409050049474005473e-01,8.070945236994285787e-01,-9.264108318531764086e-01,-2.133381782836138163e-01,5.004957953118746583e-02,2.430710584742654112e-02,-3.961897821873737457e-02,2.754168095938808528e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.004957953118746583e-02,2.430710584742654112e-02,-3.961897821873737457e-02,2.754168095938808528e-03
8.649999999999999356e-02,5.329873132217124443e-01,1.298467271755676666e+00,-1.178377330588126437e+00,-1.281481658137180180e-01,8.828740194485424145e-03,4.515518589635187513e-02,-3.848610397748918749e-02,-7.485788688607852327e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.828740194485424145e-03,4.515518589635187513e-02,-3.848610397748918749e-02,-7.485788688607852327e-03
8.699999999999999400e-02,4.685095856245630186e-01,1.335480178885128488e+00,-1.009624038779489252e+00,-1.839748227413138815e-01,-2.935468037602136787e-02,6.300590543539583144e-02,-5.759167545552469451e-03,-3.014300724312815941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.935468037602136787e-02,6.300590543539583144e-02,-5.759167545552469451e-03,-3.014300724312815941e-02
8.749999999999999445e-02,8.836282605464594597e-02,6.683182106923905019e-01,-5.760867389824263496e-01,-9.161823123339460362e-02,-4.140406678596555284e-02,5.614901706002901199e-02,4.686931918999574787e-02,-4.701298734595538154e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.140406678596555284e-02,5.614901706002901199e-02,4.686931918999574787e-02,-4.701298734595538154e-02
8.799999999999999489e-02,-2.648156533821452996e-01,-5.222502834434171737e-01,-2.328721358046277612e-01,3.542954015637967968e-01,-2.262630510577471818e-02,2.511113032736722595e-02,8.292373252890093693e-02,-3.527992985136069182e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.262630510577471818e-02,2.511113032736722595e-02,8.292373252890093693e-02,-3.527992985136069182e-02
8.849999999999999534e-02,-3.182502366013927331e-01,-1.576851151712249210e+00,-2.082864197829965014e-01,9.511916031749420020e-01,8.691873763028492086e-03,-2.123969619463794353e-02,8.745885931277352920e-02,3.466542238906040324e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.691873763028492086e-03,-2.123969619463794353e-02,8.745885931277352920e-02,3.466542238906040324e-03
8.899999999999999578e-02,-7.316936629692334659e-02,-1.788188066106275453e+00,-4.166263307717790187e-01,1.221851149109264512e+00,3.282013136647939783e-02,-5.826895669641864173e-02,5.806422802328178867e-02,5.041764768817844078e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.282013136647939783e-02,-5.826895669641864173e-02,5.806422802328178867e-02,5.041764768817844078e-02
8.949999999999999623e-02,2.099808483118017766e-01,-1.019077129022056383e+00,-5.671072365317525454e-01,8.799263048708466650e-01,3.479542372060405453e-02,-6.906223082414007786e-02,2.476737275183836171e-02,7.476437232243324238e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.479542372060405453e-02,-6.906223082414007786e-02,2.476737275183836171e-02,7.476437232243324238e-02
8.999999999999999667e-02,2.712680364801215438e-01,8.476731103391950406e-02,-4.194309563578494382e-01,1.476561414962356544e-01,1.579842213975877693e-02,-5.788679205083038792e-02,3.420198913655172514e-03,6.445819937336295935e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.579842213975877693e-02,-5.788679205083038792e-02,3.420198913655172514e-03,6.445819937336295935e-02
9.049999999999999711e-02,1.083067591407446822e-01,5.842001506155101165e-01,2.569214549966178374e-02,-4.154297287678320738e-01,-1.095740026762831269e-02,-3.100315280625379546e-02,1.366790311980353332e-03,3.019423810078290804e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.095740026762831269e-02,-3.100315280625379546e-02,1.366790311980353332e-03,3.019423810078290804e-02
9.099999999999999756e-02,-1.209188473504253271e-02,3.222680762644645341e-02,5.593119006608338051e-01,-4.250790650889418876e-01,-2.689327473725162607e-02,-6.157555342125343133e-03,2.926404668028479827e-03,-6.118153777941162316e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.689327473725162607e-02,-6.157555342125343133e-03,2.926404668028479827e-03,-6.118153777941162316e-03
9.149999999999999800e-02,1.911687580408157616e-01,-1.113307386024521284e+00,9.039235968823791101e-01,-9.486463951054253246e-03,-2.254979888713488576e-02,9.085171149942181459e-03,-6.081182693246934765e-03,-2.305189897588495740e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.254979888713488576e-02,9.085171149942181459e-03,-6.081182693246934765e-03,-2.305189897588495740e-02
9.199999999999999845e-02,7.138835031008299303e-01,-1.861405349503367335e+00,8.742815148078205700e-01,3.464119975244016048e-01,-9.743899219263132266e-03,2.430191214654818868e-02,-2.784884275402107340e-02,-2.247440812762382945e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.743899219263132266e-03,2.430191214654818868e-02,-2.784884275402107340e-02,-2.247440812762382945e-02
9.249999999999999889e-02,1.218438840042800120e+00,-1.537107343477285282e+00,4.764719475028302842e-01,2.869693370983572023e-01,5.747155400043626149e-03,3.518071411712266061e-02,-4.250035553100976055e-02,-1.702274748435270504e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.747155400043626149e-03,3.518071411712266061e-02,-4.250035553100976055e-02,-1.702274748435270504e-02
9.299999999999999933e-02,1.319032835619061483e+00,-3.512513044466241685e-01,-6.206298979981787756e-02,-1.137000633837993990e-01,1.342446946481527792e-02,3.451203061523437643e-02,-4.309428123885988143e-02,-1.044251606122380271e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.342446946481527792e-02,3.451203061523437643e-02,-4.309428123885988143e-02,-1.044251606122380271e-02
9.349999999999999978e-02,9.360687540352584657e-01,8.171457285706060780e-01,-3.788817408528364350e-01,-5.156719166788490405e-01,6.230376132820363358e-03,1.943233164170402039e-02,-2.519146485799724292e-02,9.214439938732023588e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.230376132820363358e-03,1.943233164170402039e-02,-2.519146485799724292e-02,9.214439938732023588e-04
9.400000000000000022e-02,3.797674037456124085e-01,1.206831609525777615e+00,-1.923951018289662140e-01,-7.027224094422035439e-01,-4.698283252157495551e-03,-1.531195708015412570e-02,-6.893526194976034964e-03,1.440583023991966194e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.698283252157495551e-03,-1.531195708015412570e-02,-6.893526194976034964e-03,1.440583023991966194e-02
9.450000000000000067e-02,5.572286896465441369e-02,8.096687968586009365e-01,4.464186326545033223e-01,-7.771721857416612478e-01,-7.804171797256159900e-03,-5.082092725675840805e-02,-5.200787147981731154e-03,3.145028447828340790e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.804171797256159900e-03,-5.082092725675840805e-02,-5.200787147981731154e-03,3.145028447828340790e-02
9.500000000000000111e-02,6.773027232907559425e-02,2.964057827870359429e-01,1.096191180179555635e+00,-9.446774304405375355e-01,-4.318639533426866031e-03,-6.478756881722944061e-02,-1.556579994255887639e-02,3.820346008404887361e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.318639533426866031e-03,-6.478756881722944061e-02,-1.556579994255887639e-02,3.820346008404887361e-02
9.550000000000000155e-02,8.081125482940221261e-02,3.344970559647995056e-01,1.182572609755157655e+00,-1.176469093209708383e+00,3.421034312740656169e-03,-4.574685195742893978e-02,-2.530768687488251997e-02,2.554078447483058151e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.421034312740656169e-03,-4.574685195742893978e-02,-2.530768687488251997e-02,2.554078447483058151e-02
9.600000000000000200e-02,-3.576286393904514749e-01,9.759124335783831983e-01,4.653582915446252688e-01,-1.142553430407599935e+00,4.753587394994466912e-03,-9.966900406175803820e-03,-2.811658035613649395e-02,1.183287006291681466e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.753587394994466912e-03,-9.966900406175803820e-03,-2.811658035613649395e-02,1.183287006291681466e-03
9.650000000000000244e-02,-1.341169364181973744e+00,1.620564377859593508e+00,-6.989583993038877008e-01,-5.576287760068817656e-01,-2.945159477861735136e-03,1.331116019254246705e-02,-9.447054365236868395e-03,-1.974540845984751672e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.945159477861735136e-03,1.331116019254246705e-02,-9.447054365236868395e-03,-1.974540845984751672e-02
9.700000000000000289e-02,-2.403535867721296349e+00,1.572189455430451632e+00,-1.569319949374596845e+00,4.353382474338274855e-01,-6.432995206044143065e-03,7.142962482462314987e-03,1.822809967198344566e-02,-2.343764093738077633e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.432995206044143065e-03,7.142962482462314987e-03,1.822809967198344566e-02,-2.343764093738077633e-02
9.750000000000000333e-02,-2.818012656305990848e+00,6.477104022759806456e-01,-1.593994247586351776e+00,1.256408015617082929e+00,-1.948618086770520508e-03,-2.896240791009259755e-02,3.869572534005663589e-02,-7.456961090210751861e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.948618086770520508e-03,-2.896240791009259755e-02,3.869572534005663589e-02,-7.456961090210751861e-03
9.800000000000000377e-02,-2.168864517836694539e+00,-6.487700589463577527e-01,-8.269851944663660914e-01,1.360243378648713808e+00,1.899455421432640068e-02,-5.716206836428729815e-02,3.693304119846736733e-02,6.369501349878137382e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.899455421432640068e-02,-5.716206836428729815e-02,3.693304119846736733e-02,6.369501349878137382e-03
